,artist_id,msd_id,shs_id,title,work_id,dzr_id
999,AR3XI5A1187FB407D5,TROFDRW128E078E9FB,64879.0,Poinciana,,98801506
1000,AR6OSQ81187FB3FDAB,TRNJMFF128F9333FCC,109760.0,I Won't Last A Day Without You,,4679348
1001,AR8L6W21187B9AD317,TRCLLSY12903D11454,48491.0,I Won't Last A Day Without You,,5467518
1002,AR58JT11187B9AF4CC,TRHXWEE128F930DF37,46408.0,I Won't Last A Day Without You,,1126578
1003,AR25LGJ1187B9B2492,TRAJCHY128EF349619,31064.0,She's About A Mover,,12177508
1004,ARK7BM31187B99E57D,TRCLOHO128F42443C0,79845.0,She's About A Mover,,1362381
1005,ARYF7LJ1187FB38BAE,TRYYXQB12903D10BCC,-1.0,She's About A Mover,,12177508
1006,ARZD8FT1187FB3D6B8,TRGYNUS128F9310F4D,-1.0,She's About A Mover,,12163680
1007,ARAD37Y1187FB57B95,TRLWRJX128F4268B74,60559.0,Kiss You All Over,,1026781
1008,AR3SX9G1187FB52D72,TRNVZBQ128F42BCBF1,60563.0,Kiss You All Over,,1044492
1009,AR4Z9AW1187FB5B56F,TRDQUZR128F9328EDB,-1.0,Kiss You All Over,,63159566
1010,ARYWN7S1187FB43A41,TRACPLH128F428D852,92845.0,Help Me Make It Through the Night,,73610890
1011,AR33KSV1187FB4B900,TRDPIAA128F4268BCD,5848.0,Help Me Make It Through the Night,,2497099
1012,ARODMV01187B98AEA7,TRJKACU128F930F94D,150916.0,Help Me Make It Through the Night,,11296170
1013,ARBQPXY1187B98D67B,TRLYNEW128F4271A3B,5846.0,Help Me Make It Through the Night,,531942
1014,ARHGDIU1187FB3F409,TRVDQHY128F933D819,58386.0,Help Me Make It Through the Night,,6077710
1015,ARIVOIM1187B990643,TRVMVHQ128F93047E7,-1.0,Help Me Make It Through the Night,,63154179
1016,AR0K52Y1187B9B69A6,TRJLGMB128F4293E2F,61272.0,I Only Have Eyes For You (Album Version),,3243429
1017,AR8GYV21187B9ABE91,TRXVXWT128E07833A0,19355.0,I Only Have Eyes For You (Album Version),,44575871
1018,ARC1IHZ1187FB4E920,TRRBGGO128E079890B,88148.0,I Only Have Eyes For You (Album Version),,2229539
1019,ARJVLV81187FB57CE3,TRZZSNU128F9325BFB,32555.0,I Only Have Eyes For You (Album Version),,124564304
1020,ARLO2801187FB3CBF5,TRDLGOY128F421EB87,120446.0,I Only Have Eyes For You (Album Version),,135902448
1021,ARMLR5X11C8A415A9F,TRCGUZI12903CADCA4,30914.0,I Only Have Eyes For You (Album Version),,5087447
1022,AR68OGM1187FB5709D,TRTKHGR128F4267F2C,140736.0,I Only Have Eyes For You (Album Version),,134359226
1023,ART3JTM1187FB54D23,TRFLYHB128F42615BA,134131.0,I Only Have Eyes For You (Album Version),,115570112
1024,ARD34XJ1187FB41FB5,TRGYKZI128F9309A38,37561.0,I Only Have Eyes For You (Album Version),,1143464
1025,AR37SX11187FB3E164,TRPTHQI128F9314A2C,111234.0,Someday My Prince Will Come,,3145089
1026,AR9DH561187B995638,TROYCBC128F9333C58,56366.0,Someday My Prince Will Come,,13796246
1027,ARAFPO71187B9BA100,TRCRWFZ128F146B186,63993.0,Someday My Prince Will Come,,3411853
1028,AR1QF001187B9B2B9F,TROTXMP128F93522AF,56370.0,Someday My Prince Will Come,,36232691
1029,AR6D5AS1187B98CD01,TRFKNUA128F9301242,121002.0,Someday My Prince Will Come,,2230535
1030,AREGFTR1187FB5A8FB,TRZDBRW128F92DE61B,39575.0,King Of The Road,,125119242
1031,ARZEAO01187B998042,TRYDZZC128F9337DF5,79614.0,King Of The Road,,6719202
1032,AR91GW21187FB4F642,TRUKIVM12903D13D59,1376.0,King Of The Road,,3629138
1033,ARWZ9W91187B9B2B29,TRJEOUI128F92F7031,5162.0,Iron Man,,76273044
1034,ARIJCBF1187B995412,TRINESI128F4280217,45360.0,Iron Man,,561243
1035,AREHK7O1187B9ADDD7,TRADRJK128E078F041,5163.0,Iron Man,,18053183
1036,ARIQC381187B9A825E,TRHLMTZ128E079140B,26842.0,Berimbau,,2925228
1037,AR7LVSR1187FB3E1F2,TRQXNQC128F92E3CDF,97166.0,Berimbau,,2335174
1038,AR5VQU11187FB40D2F,TRJAZKS128F92E59E6,69135.0,Berimbau,,539868
1039,ARDXX221187B98AD94,TRDPZEY128F4273012,40117.0,Tuxedo Junction (LP Version),,2367108
1040,ARURSBN1187B992454,TRZMDJN128F426D26C,-1.0,Tuxedo Junction (LP Version),,14835743
1041,ARV1T931187B9A6CCF,TRRCMXX128F92D65ED,-1.0,Tuxedo Junction (LP Version),,13230688
1042,ARK60RL1187FB3A130,TRVIHLZ128F92FB7A1,123921.0,Moonshiner,,3308437
1043,AREI0AM1187FB54C33,TRQAVFR128F9306E74,123899.0,Moonshiner,,7398301
1044,AR91NIO1187FB4D732,TRQQGNI128F429E9BB,123915.0,Moonshiner,,105281158
1045,AR6CKW31187B9B3D69,TRFDWLY128F427251C,123901.0,Moonshiner,,13200457
1046,AR5NU351187B9AE701,TRKEHUH12903CAC508,120671.0,The Sound Of Silence,,5425352
1047,ARUGX5X1187FB468C4,TRHPXVG128F4237EB1,148152.0,The Sound Of Silence,,115837182
1048,AR0XFXQ1187B98C49F,TRMEREM128EF34A4C1,624.0,The Sound Of Silence,,96991532
1049,ARIWB161187B9AA1D5,TRTJPUZ128F4269A44,623.0,The Sound Of Silence,,3731614
1050,ARHA1XR1187B9B5940,TRIUGQT128F1463A47,-1.0,The Sound Of Silence,,70536919
1051,ARMI36C1187B99A462,TRDUHIS128F92E1B3A,9673.0,In A Mellow Tone (Album Version),,131270198
1052,ARQYH461187FB3E975,TRSFWND128F427EF3A,70228.0,In A Mellow Tone (Album Version),,5947114
1053,ARDPB5U1187FB4A91D,TRMEPLY128F4267192,113793.0,In A Mellow Tone (Album Version),,1095448
1054,AR2ZLR21187B98D552,TRBRIFE128F4294CE8,25552.0,Bring It On Home,,3128206
1055,ARZ5NKE1187FB5467B,TRSLEFB128F9308D01,23865.0,Bring It On Home,,4122717
1056,AR1C4OQ1187B9A2105,TRIROQJ128F424E196,100087.0,Bring It On Home,,1655163
1057,ARQ05GM1187B990512,TRGTXJW128F9308A0D,91678.0,Toxic (Britney Spears cover),,5914778
1058,ARPM1O31187B9A0ECD,TRWAUQH128F42BCA51,56880.0,Toxic (Britney Spears cover),,13129139
1059,ARKKZGP1187B99F0FF,TRLSFGY128F426615F,65670.0,Toxic (Britney Spears cover),,6719603
1060,AR03BDP1187FB5B324,TRMEBYQ128F932FEFF,39452.0,Toxic (Britney Spears cover),,582252
1061,ARF5YUW1187B9A4AD5,TRSSAAP128F14A6D76,50560.0,Running up that hill,,2810088
1062,AR6892W1187B9AC71B,TRTKDWZ12903CF2935,14854.0,Running up that hill,,3642076
1063,AR2D7TS1187FB560F1,TRMCTNM128F429358E,68173.0,Running up that hill,,117241260
1064,AR7N7MI1187FB46935,TRACUCQ128F92FFBF7,9741.0,Smooth Operator,,858207
1065,ARGBZUI1187FB3D4F9,TRGFIGI128F4263BA6,9743.0,Smooth Operator,,1012670
1066,AR2D9L91187B989522,TRYHLIT128F429CD38,-1.0,Smooth Operator,,3303084
1067,ARGTB581187B988D42,TRAOIIL128F428D526,83095.0,This Time The Dream's On Me,,10517216
1068,AR4U91L1187B9A2401,TRRXCUA128F932EDD3,85479.0,This Time The Dream's On Me,,4256826
1069,ARK08IP1187FB4CC1D,TRASTAS128F145D3B8,129565.0,This Time The Dream's On Me,,3505533
1070,ARCJT7I1187B99F56F,TRYGPQW128F14617C0,103498.0,This Time The Dream's On Me,,3123251
1071,ARAFPO71187B9BA100,TRWYHFL128F1458174,23802.0,Hellhound On My Trail,,77786759
1072,AR6BJ1V1187B9AE3B7,TROYJJR128F4278BB0,16448.0,Hellhound On My Trail,,1039496
1073,ARZMWNY1187B99EBF1,TRDYFHG12903CD9B9F,90138.0,Hellhound On My Trail,,4424935
1074,AREWAAS1187B98C490,TRVWDSD12903CD8B74,-1.0,Hellhound On My Trail,,136906154
1075,ARVZDOM1187B9B49C9,TRWBEZY128F42AE481,44338.0,Are You Lonesome Tonight?,,578231
1076,AROISHY1187FB38884,TRLUCXC128F42AA433,115360.0,Are You Lonesome Tonight?,,5816634
1077,ARM900S1187FB5A3F7,TRDWSZW12903CCB95C,103367.0,Are You Lonesome Tonight?,,4198781
1078,AR5AQ6H1187B9B78B6,TRPVVDK128F4269EC9,69121.0,From This Moment On,,1388697
1079,ARUJZFJ1187B9B135F,TRNSUUG128F425FC65,67568.0,From This Moment On,,7442356
1080,ARCLYBR1187FB53913,TRMSJKL128F146548C,119864.0,From This Moment On,,3244555
1081,ARHRE9G1187B9B1412,TRCFDVF128F4260CBB,41255.0,Stardust,,136568310
1082,ARXAXVV1187B9AE099,TRXSPBN128F42AC98E,18562.0,Stardust,,3173659
1083,AR9I1L41187FB37F0E,TRZTFHF128F93430AE,119190.0,Stardust,,2466520
1084,ARS00971187B9B843D,TRKOAEE128F9317506,114273.0,Stardust,,11036611
1085,ARG1Q8Z1187B991236,TRYAXGO128F1479291,130278.0,Stardust,,3181639
1086,AR93MBL1187B989169,TRPRPJX128EF34989D,122233.0,Stardust,,136406762
1087,ARXOB9P1187B99101A,TRFVOPH128F4262D64,39171.0,Stardust,,623524
1088,ARGLNKG11F4C83C413,TRIMBLE12903CF450B,133123.0,Stardust,,134347838
1089,ARVGQ0B1187FB51FCC,TRLQDPT128F14A4535,51967.0,Could You Be Loved,,85200032
1090,ARUAG4R1187FB53500,TRQKCGN128F42568E9,50046.0,Could You Be Loved,,130852032
1091,ARAZCWP129462A97F1,TRHDTPQ128F147733A,6837.0,Could You Be Loved,,2423898
1092,ARKBR1Y1187B992DAA,TROOWUH128F4238B6B,131846.0,You Light Up My Life,,92391286
1093,ARL7ZBN1187FB479CA,TRINBQM12903CC6E81,48545.0,You Light Up My Life,,13175358
1094,AR5YRCN1187B98E3C8,TRHWNZE128F425A015,48775.0,You Light Up My Life,,566289
1095,ARH3S5S1187FB4F76B,TRREXPI128E078EE14,5680.0,Lithium,,1112993
1096,ARHMVQB1187FB3F005,TRSIOVA128F42850CF,60492.0,Lithium,,30289921
1097,ARTOFYC11E2835D5E5,TROPLVJ128F4253D9A,-1.0,Lithium,,12584942
1098,ARN0DMU1187FB5B63A,TRVKLRL128F42AFCFB,97414.0,Sara Smile (Album Version),,576183
1099,AR2JB471187FB470A2,TRZUJOO12903CBEBCF,121297.0,Sara Smile (Album Version),,5522649
1100,ARN3GZ91187B98A3B2,TRUQWCU128F931EDB1,-1.0,Sara Smile (Album Version),,3133820
1101,ARHW0AD1187B9A7C18,TRYEETP12903CB87AE,27173.0,Can't Take My Eyes Off You (2007 Remastered LP Version),,41494181
1102,ARR3ONV1187B9A2F59,TRAQJMP128F92E3821,16952.0,Can't Take My Eyes Off You (2007 Remastered LP Version),,3824585
1103,ARGEJ8B1187B9AE2E7,TRVBTWY128F4259D1B,14680.0,Can't Take My Eyes Off You (2007 Remastered LP Version),,612824
1104,AR8W8P31187B9A4063,TRENHSC128F93278F1,-1.0,Can't Take My Eyes Off You (2007 Remastered LP Version),,13144388
1105,AR714KG1187FB58FCB,TRIOQOC12903CEB50D,-1.0,Can't Take My Eyes Off You (2007 Remastered LP Version),,13560616
1106,AR36MOL1187B988D72,TRLTMAN128E079674E,112442.0,'O Sole Mio ( Live ),,69026150
1107,ARGP3GD1187B999801,TRGYIXB128F428D9B0,27580.0,'O Sole Mio ( Live ),,2109491
1108,ARULZ741187B9AD2EF,TRHVLQV128F4289642,27581.0,'O Sole Mio ( Live ),,80778176
1109,ARL7YU61187B9B85D7,TRYWMVZ128F92EB21B,117342.0,'O Sole Mio ( Live ),,133528912
1110,ARWXN7M1187B98C47D,TRFMQQW128F4264993,46924.0,Rudolph The Red-Nosed Reindeer,,625036
1111,AROQSCE1187B99F0FC,TRFAQNM128F4266060,47410.0,Rudolph The Red-Nosed Reindeer,,960049
1112,ARXOB9P1187B99101A,TRDHAZU128F4266AF6,39181.0,Rudolph The Red-Nosed Reindeer,,626349
1113,AR40GSU1187FB3AA01,TRVBERO128F4278508,107758.0,Rudolph The Red-Nosed Reindeer,,112623300
1114,ARRL2QH1187B9AC814,TRETXLU12903CD5688,-1.0,Rudolph The Red-Nosed Reindeer,,137981253
1115,ARCXABG11F4C83B654,TRGSCSR128F9313B67,-1.0,Rudolph The Red-Nosed Reindeer,,609537
1116,ARZ1PTN1187B9967D9,TRDBNWO12903CC8E18,-1.0,Rudolph The Red-Nosed Reindeer,,609537
1117,ARY7XSH1187B98CAF3,TRGXZRD128F4236474,-1.0,Rudolph The Red-Nosed Reindeer,,7088331
1118,ARS2NGX1187B9B2182,TRLUTQO128F92FA656,89686.0,All Night Long,,91122581
1119,AR6681Y1187FB39B02,TRYWLDI128F92FE846,144004.0,All Night Long,,115756360
1120,ARTEABC1187B9AE16E,TRGWUQO128F4250A67,103943.0,All Night Long,,2114432
1121,AR3B0LP1187FB5C41E,TRACSEJ128F4213D97,62944.0,All Night Long,,228025
1122,ARGDGSW11F4C8481C6,TRCJWSJ128F92DCCAC,86277.0,All Night Long,,878921
1123,ARMJAGH1187FB546F3,TRCQXCU128F429CF41,104225.0,All Night Long,,1093078
1124,ARIL1ZZ1187FB56599,TRNTYTV128F148E346,72810.0,All Night Long,,15099624
1125,AR3XHOH1187B9AE815,TRDDLDI12903CD3D91,32235.0,All Night Long,,69631247
1126,ARZEA421187FB5B5BA,TRNYMTJ128F4266952,108057.0,All Night Long,,111471564
1127,ARSQRZ51187B9A4604,TRQMNJT128F1490D6E,129031.0,All Night Long,,4707560
1128,AR5U94U1187FB5CDCF,TRDDBOG128F427B37E,35534.0,Money Honey,,3510816
1129,AR3XHOH1187B9AE815,TRBQPZG12903CD3D99,32236.0,Money Honey,,87892543
1130,AR7QCAS1187B9B32EB,TRNDFFB128F93496EE,96032.0,Money Honey,,116676902
1131,ARV4WNI1187FB3D853,TRNYIJY128F424931F,4322.0,Money Honey,,85353566
1132,AR9HQ6Y1187FB3C2CB,TRBJMMG12903CCD0CE,10700.0,Michelle,,101562570
1133,ARJMSZK1187FB4C963,TRCZOHT128F1461560,27482.0,Michelle,,3433543
1134,ARTVHDB1187FB3EAEA,TRNWTOA128F92F1385,24814.0,Michelle,,11655010
1135,AR5GPWY1187FB52289,TRBFYPH128F425D566,25375.0,Michelle,,4189113
1136,ARHRE9G1187B9B1412,TRZUMYH128F1466400,41253.0,Michelle,,129687688
1137,ARSNXZJ1187FB504F3,TRSGNIE128F934364A,13197.0,Let It Be,,6991920
1138,AROQSCE1187B99F0FC,TRZGZEJ128F92E99A7,30847.0,Let It Be,,1051883
1139,AR900IF1187FB47DE0,TRKVQES128F429A459,18241.0,Let It Be,,999318
1140,ARE5F2F1187B9AB7E9,TRTEKBZ128F425D563,24891.0,Let It Be,,933615
1141,AR6681Y1187FB39B02,TRQQHYA12903CA2EB0,16246.0,Let It Be,,11030208
1142,ARRL7WS1187FB576F1,TRMGSRQ128F1460BE6,127339.0,Let It Be,,3459407
1143,AR60ODO1187FB4D9AB,TRLPNBT128F92F1F8B,124469.0,Let It Be,,3507612
1144,ARBJ5U71187FB52A76,TRTQWAT128F42596D8,770.0,True Love Ways,,130091148
1145,ARIPXFO1187B9ACFF9,TRTSECO128F427B780,771.0,True Love Ways,,131300894
1146,ARGS47D1187FB40225,TRBBDPZ128F1461E5E,48673.0,True Love Ways,,4671607
1147,ARF3GX71187FB3EB66,TRHMWPU128F42AC547,35266.0,True Love Ways,,574105
1148,ARKLUVM1187FB4C619,TRGHQSN128F92D14E1,91934.0,Thunder Road,,12077035
1149,ARZVGWX1187B9B3E5B,TRXOTJL12903CEE582,34056.0,Thunder Road,,11065729
1150,AR91C8S1187B990901,TRIFTVH128F92D306F,12351.0,Thunder Road,,15177382
1151,ARULCX11187FB38B0A,TRBJCBW128F92F2A4F,127758.0,Reach Out - I'll Be There,,23506321
1152,ARSPVDV1187B996BCA,TRNGUZV128F427C6E9,2971.0,Reach Out - I'll Be There,,5429229
1153,ARTO6KU1187B99910C,TROUDXB128F148C922,60507.0,Reach Out - I'll Be There,,14292257
1154,ARWAYHU1187B9A36E5,TRYVCYM128F92ECCFC,56020.0,Shop Around (LP Version),,909561
1155,ARP6W241187B9AD2CC,TRVCEWE128F42B6411,56021.0,Shop Around (LP Version),,17938685
1156,ARHVQU31187B9B7623,TRXSNPU128F9321040,101707.0,Shop Around (LP Version),,122365836
1157,ARR5OID1187FB360E9,TRXOPBY128F148B6F9,22681.0,I Only Want To Be With You,,1128527
1158,AREQIT21187B9AEB7F,TRHOGMB128F1481949,22673.0,I Only Want To Be With You,,906558
1159,AR0HQE41187B9A28D3,TRAYASV128F9343FA1,41299.0,I Only Want To Be With You,,11013220
1160,ARLN9GU1187B9A1E5C,TRMSFMO12903CF5451,22686.0,I Only Want To Be With You,,13203296
1161,ARA3VJJ1187FB3F5A6,TRPCKCM128F4241B0B,69882.0,I Only Want To Be With You,,18024174
1162,ARX5QKE1187B9B0AD3,TRDFWFD128F428ACA2,-1.0,I Only Want To Be With You,,601891
1163,ARWLSG71187FB4CEEB,TRDFLOV128F4259F16,-1.0,I Only Want To Be With You,,598777
1164,AR7CCCC1187FB578FF,TRZAAXS128F9330912,11785.0,Sweet Dreams,,90927781
1165,ARPAB1I1187B9AD8E4,TRLWHVP128F92D3299,79609.0,Sweet Dreams,,2794492
1166,ARKBTPV1187FB38A79,TRLWPVT128F92F9073,-1.0,Sweet Dreams,,119873226
1167,AR6HAZT1187FB4A3AA,TROFRCW128F4263AA7,-1.0,Sweet Dreams,,2504194
1168,ARTQ8QP1187FB3D220,TRMNPYU128F426A4C1,244.0,Always,,14880760
1169,ARO302W1187FB3C3FF,TRZTXKE12903CA162F,116236.0,Always,,17955385
1170,AR77GI01187FB4D21A,TRQVSWH128F4279A53,25630.0,Always,,1065390
1171,ARHUS3S1187B9B7CCA,TRRLLIX128F932D56D,89174.0,Always,,39412681
1172,ARPJ6WO1187FB58637,TRBDIRK12903C9747B,6809.0,Just When I Needed You Most,,62488230
1173,ARVMOTP1187B99720F,TREVPEF12903CC77FF,130558.0,Just When I Needed You Most,,69107991
1174,ARYL1H31187B9A7BB0,TRDNVIZ12903CED0DA,106101.0,Just When I Needed You Most,,25558611
1175,ARN5NHX1187FB4F755,TRBHVDQ128E0788919,79344.0,Bullet With Butterfly Wings,,62738614
1176,ARF4I701187FB3AEFF,TRVXVEV128F92FCE40,99539.0,Bullet With Butterfly Wings,,16170563
1177,AR752IZ1187FB51597,TRZUUUR128EF355B59,-1.0,Bullet With Butterfly Wings,,4462268
1178,ARFOMBD1187FB4CD21,TRLEOCZ128F92D9605,43396.0,Another Star,,2281641
1179,AROPTZQ1187B9B722F,TRTGFGA128E0791CD0,43524.0,Another Star,,2237967
1180,ARY9PAU1187B98F645,TRHEHDC128F1468940,43495.0,Another Star,,3244514
1181,AR3XI5A1187FB407D5,TRGNJPZ128F14984DB,9242.0,Dolphin Dance,,2505046
1182,ARFZNLS1187B9B10D8,TRFCUQW128F930D366,35972.0,Dolphin Dance,,12198738
1183,AR5KAA01187FB5AEB7,TRDEREY128F92E330D,9239.0,Dolphin Dance,,74494648
1184,ARRSCF51187B98AB1B,TRPOJTL12903CB7C41,11265.0,Son of a Preacher Man,,117936050
1185,ARNA0AZ1187B9AE478,TRJMEYH128F9312C5F,11283.0,Son of a Preacher Man,,1564330
1186,AR06B631187FB41C2C,TRVTBHE128C7196CEE,89073.0,Son of a Preacher Man,,2523313
1187,AR5GNEL1187FB5BA35,TRFZKPO12903CBFC21,11244.0,Son of a Preacher Man,,60239181
1188,AREQIT21187B9AEB7F,TRQVQVS128F4272438,272.0,Son of a Preacher Man,,910223
1189,ARUUPHP1187FB4F785,TRIDEQQ12903CD59A2,114091.0,Model,,2914061
1190,AR1ZKBE1187FB53629,TRBQCWS128F145256A,80570.0,Model,,3525296
1191,ARPU1TE1187FB3D745,TRFZRON128F42486CD,69061.0,Model,,12036677
1192,AR3JQCQ1187FB38FE8,TRXLPLO128F42372B5,53634.0,Model,,73613539
1193,ARLIQ281187FB3DC05,TRMSFOY128F92FFAF2,16901.0,Love Will Tear Us Apart,,29378451
1194,AR59PQG1187B9A7228,TRMZXBL128F4259F23,6407.0,Love Will Tear Us Apart,,1133973
1195,AR18H6P1187FB4F7D0,TRUMEBY128F92D8BB1,47235.0,Love Will Tear Us Apart,,60759303
1196,ARKZXSQ1187B9AC9F3,TRHDTFL128F9327474,6405.0,Love Will Tear Us Apart,,797434
1197,AR54UY91187B9A6667,TRLVCDN128F424A5F0,80559.0,Love Will Tear Us Apart,,2582609
1198,ARJTUSK1187B99A4B3,TRDCPMV128F424350F,84653.0,Love Will Tear Us Apart,,75815871
1199,ARFJFZU1187FB4C944,TRDEMFC128F935A5D2,48779.0,Love Will Tear Us Apart,,77987479
1200,ARJ1XVJ1187B99FC47,TRGAJHF128F4294276,139437.0,The Killing Moon (T-Rek's Desert Disco Dub Mix),,10958728
1201,ARG6AM01187B98A91B,TRKSJTL128F93464FA,139332.0,The Killing Moon (T-Rek's Desert Disco Dub Mix),,4622454
1202,ARNX14L1187FB4005D,TRGUHKZ128F9335204,41678.0,The Killing Moon (T-Rek's Desert Disco Dub Mix),,788974
1203,ARWMIN21187FB52E10,TRJUFOQ12903D0697D,139447.0,The Killing Moon (T-Rek's Desert Disco Dub Mix),,80245368
1204,ARGT1EZ1187B9A3F7B,TRVNFYM128E078E01F,45112.0,Some Kind Of Wonderful,,3121678
1205,ARITVH41187B9A5FE4,TRINFHQ128E0783E59,59753.0,Some Kind Of Wonderful,,2599270
1206,ARBJI5N1187FB400D0,TRQUUYT128F1457F26,-1.0,Some Kind Of Wonderful,,3243884
1207,ARVGBDX11F4C83B362,TRHZAGM128F930AE42,-1.0,Some Kind Of Wonderful,,138697991
1208,ARRBEQK1187B9AE1CF,TRFVBOA128F42433F8,60180.0,Freebird,,12029243
1209,AR2ZLR21187B98D552,TRWFPSI128F93134CA,132164.0,Freebird,,11850588
1210,ARCOBLE1187B9A2446,TRHWANA128F93173FC,-1.0,Freebird,,2449125
1211,AR62EDZ1187B9AC433,TRTLUSB128F148BF99,7919.0,Making Plans For Nigel,,2443095
1212,ARIFGSU1187B9B64BB,TRNSQUD128F93068D6,73048.0,Making Plans For Nigel,,871408
1213,ARNSYEO1187B9B8945,TRYRVNM128F92D2D58,7918.0,Making Plans For Nigel,,3135763
1214,ARJIAK51187B9B0C57,TRPANQO128F42B0436,117129.0,Good Golly Miss Molly (Live),,3095004
1215,AR7QCAS1187B9B32EB,TRULPRC128F42A9D20,8952.0,Good Golly Miss Molly (Live),,2203629
1216,ARZDZR21187B99C78C,TRXPZAW12903CCBE64,8962.0,Good Golly Miss Molly (Live),,128524371
1217,AR25G5E1187B9911A8,TRSLEJA128F4238A4A,39200.0,Good Golly Miss Molly (Live),,10719702
1218,ARSAIUN1187FB398D3,TREYMMU128F92DE00D,-1.0,Good Golly Miss Molly (Live),,18171162
1219,AR0KOSV1187FB5BA51,TRLHHJP128F1492098,4672.0,Stay With Me Baby,,1167808
1220,AR7O1IU1187B99498F,TRLMSFK128F93168BD,4670.0,Stay With Me Baby,,17796149
1221,ARQ2FVV1187FB4141A,TRQIPLW128E0794A63,4671.0,Stay With Me Baby,,3255277
1222,ARGKD4W1187B990E04,TRHRFMF128F934F675,141685.0,A Good Man Is Hard To Find,,130669230
1223,ARLBIFO1187B9B122F,TRCREVA12903CE3A50,120320.0,A Good Man Is Hard To Find,,4124964
1224,ARMCOBI1187B9A0BC8,TRLOYQB128F4267C36,148957.0,A Good Man Is Hard To Find,,1080241
1225,ARE88TD1187FB4475B,TROBUEQ128F92D3101,23851.0,Batman Theme,,60333691
1226,ARJG2ID1187B9A767E,TRRCDKM128E078F064,23852.0,Batman Theme,,3012157
1227,ARJMSZK1187FB4C963,TRZEQUE128F92F8D36,27483.0,Batman Theme,,3199926
1228,ARAFPO71187B9BA100,TRCETZC128F1499034,136785.0,Angel,,2499737
1229,AR76DOS1187FB5AE78,TRMRFOY128F4289767,17008.0,Angel,,123664490
1230,AR4SKVR1187FB3E1F4,TRYVKWC128F42999FF,9714.0,Angel,,3263749
1231,ARNDL191187FB51583,TRCLXUH12903CC17DB,9713.0,Angel,,4952902
1232,ARYGO6R1187B9A7822,TRIGBPX128F14634F7,17013.0,Angel,,32116791
1233,ARUIWGM122CC3B2CB2,TRCHXAZ128F93461E2,107040.0,Angel,,3941165
1234,ARBPP451187FB5C5F2,TRMNJBR128E0790B9B,97927.0,Got My Mojo Working,,107043296
1235,AR26X1C1187B9B0A1B,TRVFQHV128F424AD3C,38108.0,Got My Mojo Working,,121427444
1236,AR3XHOH1187B9AE815,TRSWFPP128F425C811,26364.0,Got My Mojo Working,,69378737
1237,ARZE4GV1187FB4D541,TRKTFCR128F427628B,127349.0,Got My Mojo Working,,11686477
1238,AR2MSUY1187B9B4602,TRUIYLI128F92F624A,28700.0,Got My Mojo Working,,138608565
1239,AR5U94U1187FB5CDCF,TRKHJJF12903CAA1AC,23786.0,Got My Mojo Working,,4078433
1240,AR8JNE51187FB539B6,TRJLDBR128F9313B0E,83179.0,Got My Mojo Working,,11302210
1241,ARIFNHW11F4C847F59,TRULMQS12903CEBC68,-1.0,Got My Mojo Working,,83922927
1242,ARSKZJU1187B9AD838,TRLNEEY128EF347ED6,-1.0,Got My Mojo Working,,1675740
1243,ARWENA51187B9A6A3E,TRPBYDA128F427E6DB,47166.0,Winter Wonderland,,854170
1244,AR11NP91187B9901B4,TRIHRZN128F92FA22F,47488.0,Winter Wonderland,,115029534
1245,ARCXKY91187B9ACA99,TREKHWZ128F14534D5,64871.0,Winter Wonderland,,7297132
1246,ARXOB9P1187B99101A,TRUNZGZ128F4266AF5,39180.0,Winter Wonderland,,626348
1247,AR3DYAD1187FB3964E,TRVUGBF128F92F71FD,47649.0,Winter Wonderland,,137057492
1248,AR8XIN91187FB3A048,TRBBZZV12903CAF13F,66643.0,Winter Wonderland,,13199938
1249,AR26HRX1187FB3620F,TRQZMLT128F149A210,144089.0,Winter Wonderland,,17419266
1250,AR6XWV21187FB4ACC5,TRCFPOE128F4240DB8,47123.0,Winter Wonderland,,3383664
1251,AR33JQI1187B9ADC2A,TRSMHWH128F4271663,111092.0,Winter Wonderland,,111855706
1252,ARJUNZD1187B9A5DAE,TRCAZVY128F92F6122,47643.0,Winter Wonderland,,113576328
1253,ARWXN7M1187B98C47D,TRGVTPJ128F4264A76,46925.0,Winter Wonderland,,625081
1254,ARFCUN31187B9AD578,TRBLVKC128F9322AEF,2081.0,Honky Tonk Women,,17613904
1255,AR80BY41187B98DECF,TRNRNZI128F92D00B7,86202.0,Honky Tonk Women,,891666
1256,ARUAG4R1187FB53500,TREBXFR128E07923A8,2082.0,Honky Tonk Women,,2509444
1257,AR6681Y1187FB39B02,TRDMUMY128F93359B5,-1.0,Honky Tonk Women,,3710665
1258,ARWZ9W91187B9B2B29,TRVZHFR128F92F7034,726.0,War Pigs,,76273039
1259,ARQRQRA12131B4B5A8,TREWZPB128F428A287,68165.0,War Pigs,,10977454
1260,AR0AJG11187FB51EFC,TRUNWHF128F426E958,727.0,War Pigs,,138308017
1261,ARGCVZG1187B9B916F,TRHOCVI128F428BC87,70208.0,War Pigs,,134926576
1262,ARJHAYT1187FB4CFCC,TRCZOKJ128EF35261D,58959.0,War Pigs,,64088190
1263,AR8DTVF1187B9AA292,TRJMYGB128F9304446,-1.0,War Pigs,,868798
1264,ARWH7M01187FB3B02D,TROJDSO128F934AD62,-1.0,War Pigs,,70879499
1265,AR7CCCC1187FB578FF,TRVZWLC128F935EE3F,24473.0,Oh Lonesome Me,,4253269
